osmid,y,x,street_count,highway,geometry
1260436911,55.3465287,42.0801768,3,,POINT (42.0801768 55.3465287)
4901256982,55.3439725,42.0875421,3,,POINT (42.0875421 55.3439725)
1260436875,55.3321959,42.1292504,4,,POINT (42.1292504 55.3321959)
5220221921,55.3325228,42.1297311,4,,POINT (42.1297311 55.3325228)
1455719656,55.3286902,42.1231314,3,,POINT (42.1231314 55.3286902)
12257832952,55.331713,42.1285644,3,,POINT (42.1285644 55.331713)
1260436878,55.3516098,42.1603685,1,,POINT (42.1603685 55.3516098)
1260436960,55.3518527,42.1611197,3,,POINT (42.1611197 55.3518527)
5203077625,55.3175466,42.1815911,3,,POINT (42.1815911 55.3175466)
5203077627,55.3174274,42.1812514,3,,POINT (42.1812514 55.3174274)
1455814839,55.3175886,42.1789142,3,,POINT (42.1789142 55.3175886)
1260436880,55.3470702,42.0556602,3,,POINT (42.0556602 55.3470702)
2099881361,55.3472215,42.0556211,3,,POINT (42.0556211 55.3472215)
4947603599,55.3390089,42.0473988,3,,POINT (42.0473988 55.3390089)
4901257008,55.346036,42.0574746,3,,POINT (42.0574746 55.346036)
12387242988,55.3175266,42.1670225,3,,POINT (42.1670225 55.3175266)
1260436894,55.3175752,42.181781,3,,POINT (42.181781 55.3175752)
5203075913,55.3183814,42.1822026,3,,POINT (42.1822026 55.3183814)
1424953571,55.316624,42.1814627,1,,POINT (42.1814627 55.316624)
4902075666,55.3470862,42.0778944,3,,POINT (42.0778944 55.3470862)
4902075669,55.3474392,42.0784789,4,,POINT (42.0784789 55.3474392)
1260436916,55.3196763,42.1518011,4,traffic_signals,POINT (42.1518011 55.3196763)
5186720568,55.3194593,42.1516384,3,,POINT (42.1516384 55.3194593)
5218609580,55.3200282,42.1520385,3,,POINT (42.1520385 55.3200282)
1455814952,55.319296,42.1534135,3,,POINT (42.1534135 55.319296)
1260436927,55.3412285,42.1192861,3,,POINT (42.1192861 55.3412285)
4901256965,55.3412941,42.1151099,3,,POINT (42.1151099 55.3412941)
4901256964,55.3412056,42.1207881,3,,POINT (42.1207881 55.3412056)
4901256547,55.3413978,42.1189776,3,,POINT (42.1189776 55.3413978)
4900060164,55.3627635,42.1517354,3,,POINT (42.1517354 55.3627635)
4900060159,55.3635378,42.1631142,4,,POINT (42.1631142 55.3635378)
1260436939,55.3463395,42.1472749,3,,POINT (42.1472749 55.3463395)
5218453276,55.3464837,42.1471025,3,,POINT (42.1471025 55.3464837)
4949393496,55.3459796,42.1477162,3,,POINT (42.1477162 55.3459796)
12257730287,55.3483494,42.1548787,1,,POINT (42.1548787 55.3483494)
5221980370,55.3176324,42.1686054,3,,POINT (42.1686054 55.3176324)
1260436949,55.3446771,42.0608756,3,,POINT (42.0608756 55.3446771)
4901257002,55.3428804,42.0594862,1,,POINT (42.0594862 55.3428804)
4901256995,55.3470595,42.0649579,3,,POINT (42.0649579 55.3470595)
1455814931,55.3189115,42.1818702,3,,POINT (42.1818702 55.3189115)
1260436959,55.3393568,42.1295214,3,,POINT (42.1295214 55.3393568)
4901256957,55.3408044,42.1258414,3,,POINT (42.1258414 55.3408044)
4901256929,55.3397072,42.1312808,3,,POINT (42.1312808 55.3397072)
3231106644,55.3513241,42.161348,3,,POINT (42.161348 55.3513241)
4900060206,55.3530069,42.1606189,3,,POINT (42.1606189 55.3530069)
1307789246,55.3191069,42.2084696,3,,POINT (42.2084696 55.3191069)
1455814950,55.3192788,42.2085706,3,,POINT (42.2085706 55.3192788)
1478939543,55.3182454,42.2139506,3,,POINT (42.2139506 55.3182454)
1455814971,55.3195379,42.2061788,3,,POINT (42.2061788 55.3195379)
1307789589,55.3179327,42.2161342,3,,POINT (42.2161342 55.3179327)
1478939542,55.3181287,42.2148137,3,,POINT (42.2148137 55.3181287)
5218609663,55.3156861,42.2299218,3,,POINT (42.2299218 55.3156861)
5242368735,55.3187531,42.2159298,3,,POINT (42.2159298 55.3187531)
1455719423,55.3110981,42.1286143,3,,POINT (42.1286143 55.3110981)
1355706948,55.0857999,42.7389783,1,,POINT (42.7389783 55.0857999)
1355706951,55.0872879,42.740059,4,,POINT (42.740059 55.0872879)
1355706958,55.0911628,42.7434481,1,,POINT (42.7434481 55.0911628)
5399356111,55.0937459,42.7308603,3,,POINT (42.7308603 55.0937459)
1355706969,55.1411279,42.7003212,3,,POINT (42.7003212 55.1411279)
3311631975,55.1439179,42.6809445,3,,POINT (42.6809445 55.1439179)
1355706995,55.1679788,42.7366272,3,,POINT (42.7366272 55.1679788)
1355707020,55.1768476,42.7704489,3,,POINT (42.7704489 55.1768476)
2544318427,55.1755151,42.7237061,1,,POINT (42.7237061 55.1755151)
1355707004,55.1703815,42.7739077,1,,POINT (42.7739077 55.1703815)
1355707021,55.1808625,42.7674483,1,,POINT (42.7674483 55.1808625)
1424040799,55.3352426,42.0122123,3,,POINT (42.0122123 55.3352426)
4876828248,55.3348963,42.0129499,3,,POINT (42.0129499 55.3348963)
1424040803,55.3351892,42.0110428,3,,POINT (42.0110428 55.3351892)
4876828151,55.3360008,42.0119172,1,,POINT (42.0119172 55.3360008)
4876828243,55.335238,42.0109007,3,,POINT (42.0109007 55.335238)
4876828233,55.3342967,42.0124134,3,,POINT (42.0124134 55.3342967)
1424040804,55.3335538,42.009448,3,,POINT (42.009448 55.3335538)
4876828226,55.3331067,42.0093128,4,,POINT (42.0093128 55.3331067)
1424040812,55.3349649,42.0100247,1,,POINT (42.0100247 55.3349649)
1424040815,55.3313048,42.0135702,3,,POINT (42.0135702 55.3313048)
2670663015,55.3317426,42.0142703,3,,POINT (42.0142703 55.3317426)
4876768041,55.3312618,42.0145424,3,,POINT (42.0145424 55.3312618)
1424040818,55.3314651,42.0091878,3,,POINT (42.0091878 55.3314651)
5143505012,55.3301522,42.0090539,3,,POINT (42.0090539 55.3301522)
4876828167,55.3318326,42.0092493,3,,POINT (42.0092493 55.3318326)
1424040858,55.3330466,42.0113491,1,,POINT (42.0113491 55.3330466)
4876828150,55.3329193,42.0120848,3,,POINT (42.0120848 55.3329193)
1424040865,55.3319577,42.0092703,3,,POINT (42.0092703 55.3319577)
4876828174,55.3320378,42.0092387,3,,POINT (42.0092387 55.3320378)
4876768284,55.3351617,42.0148516,3,,POINT (42.0148516 55.3351617)
1424947544,55.3248796,42.0257252,3,,POINT (42.0257252 55.3248796)
1424947545,55.323447,42.0251957,3,,POINT (42.0251957 55.323447)
4876712958,55.3246385,42.0288983,3,,POINT (42.0288983 55.3246385)
2544318915,55.3253251,42.0198217,3,,POINT (42.0198217 55.3253251)
2544318890,55.3235668,42.0241163,3,,POINT (42.0241163 55.3235668)
4876767924,55.3230041,42.0283699,3,,POINT (42.0283699 55.3230041)
4876768316,55.3291405,42.0334121,3,,POINT (42.0334121 55.3291405)
4876828255,55.3279474,42.0339703,3,,POINT (42.0339703 55.3279474)
1424947548,55.3226316,42.030412,4,,POINT (42.030412 55.3226316)
4876712940,55.3243114,42.0315909,3,,POINT (42.0315909 55.3243114)
1424953568,55.3165763,42.1838777,1,,POINT (42.1838777 55.3165763)
1455814794,55.316391,42.1823944,3,,POINT (42.1823944 55.316391)
12257715380,55.3111544,42.1287356,4,,POINT (42.1287356 55.3111544)
5140924060,55.3106465,42.1196694,3,,POINT (42.1196694 55.3106465)
1455719425,55.3133168,42.1143984,4,,POINT (42.1143984 55.3133168)
1455719426,55.3133576,42.1161477,3,,POINT (42.1161477 55.3133576)
1455719427,55.3134191,42.1126207,3,,POINT (42.1126207 55.3134191)
1455719450,55.3149776,42.114417,4,,POINT (42.114417 55.3149776)
12257759419,55.3122947,42.1123897,1,,POINT (42.1123897 55.3122947)
1455719428,55.3134048,42.1173976,3,,POINT (42.1173976 55.3134048)
1455719451,55.3150177,42.1159549,4,,POINT (42.1159549 55.3150177)
1455719430,55.3135504,42.1114144,4,,POINT (42.1114144 55.3135504)
1455719453,55.3150871,42.1131177,4,,POINT (42.1131177 55.3150871)
1455719429,55.3134555,42.1186314,3,,POINT (42.1186314 55.3134555)
5220221984,55.3150701,42.1173277,3,,POINT (42.1173277 55.3150701)
1455719431,55.3135928,42.1199799,3,,POINT (42.1199799 55.3135928)
1455719454,55.3151139,42.1182762,4,,POINT (42.1182762 55.3151139)
1455719457,55.3152015,42.1118487,4,,POINT (42.1118487 55.3152015)
1455719432,55.3136458,42.110148,3,,POINT (42.110148 55.3136458)
5132509461,55.3124168,42.1102533,1,,POINT (42.1102533 55.3124168)
1455719456,55.3151741,42.1198762,3,,POINT (42.1198762 55.3151741)
1455719447,55.3145616,42.1244746,4,,POINT (42.1244746 55.3145616)
1455719458,55.3152955,42.110514,4,,POINT (42.110514 55.3152955)
1455719435,55.3137545,42.1088463,3,,POINT (42.1088463 55.3137545)
1455719459,55.3154048,42.109291,4,,POINT (42.109291 55.3154048)
1455719461,55.3155568,42.107767,3,,POINT (42.107767 55.3155568)
1455719442,55.3139556,42.1313073,3,,POINT (42.1313073 55.3139556)
12257715394,55.3132977,42.1310252,3,,POINT (42.1310252 55.3132977)
5133123335,55.3136184,42.1244494,1,,POINT (42.1244494 55.3136184)
1455719449,55.314902,42.1316379,3,,POINT (42.1316379 55.314902)
1455719446,55.31439,42.1218231,1,,POINT (42.1218231 55.31439)
1455719460,55.3154239,42.1243503,4,,POINT (42.1243503 55.3154239)
1455719462,55.3159083,42.1318477,4,,POINT (42.1318477 55.3159083)
1455719472,55.3168491,42.1142703,3,,POINT (42.1142703 55.3168491)
1455719470,55.3168006,42.1157887,3,,POINT (42.1157887 55.3168006)
1455719452,55.3150488,42.1171034,3,,POINT (42.1171034 55.3150488)
1455719476,55.3169865,42.1134281,3,,POINT (42.1134281 55.3169865)
1455719463,55.316031,42.1182319,1,,POINT (42.1182319 55.316031)
1455719455,55.315149,42.119561,3,,POINT (42.119561 55.315149)
1455719465,55.316219,42.119483,3,,POINT (42.119483 55.316219)
1455719484,55.3173181,42.1124757,3,,POINT (42.1124757 55.3173181)
1455719486,55.317388,42.1110058,4,,POINT (42.1110058 55.317388)
1455719485,55.3173893,42.109734,3,,POINT (42.109734 55.3173893)
1455719467,55.3165075,42.124199,4,,POINT (42.124199 55.3165075)
5149688265,55.3168751,42.1084511,3,,POINT (42.1084511 55.3168751)
5220222013,55.3158631,42.1333891,3,,POINT (42.1333891 55.3158631)
1455719473,55.3168223,42.1320311,3,,POINT (42.1320311 55.3168223)
1455719464,55.316185,42.118816,1,,POINT (42.118816 55.316185)
1455719489,55.3175037,42.1240457,4,,POINT (42.1240457 55.3175037)
1455719481,55.3171902,42.115919,4,,POINT (42.115919 55.3171902)
7257992654,55.3178122,42.132153,3,,POINT (42.132153 55.3178122)
1455719487,55.3173161,42.1132538,3,,POINT (42.1132538 55.3173161)
1455719506,55.3182069,42.1162814,3,,POINT (42.1162814 55.3182069)
1455719483,55.3173455,42.1205003,3,,POINT (42.1205003 55.3173455)
1455719507,55.3182538,42.120577,4,,POINT (42.120577 55.3182538)
1455719488,55.317393,42.1087198,3,,POINT (42.1087198 55.317393)
1455719496,55.3179495,42.1110463,4,,POINT (42.1110463 55.3179495)
1455719523,55.3185428,42.1132457,3,,POINT (42.1132457 55.3185428)
1455719491,55.317451,42.108692,3,,POINT (42.108692 55.317451)
1455719508,55.3182501,42.1239536,4,,POINT (42.1239536 55.3182501)
1455719495,55.3177376,42.129137,1,,POINT (42.129137 55.3177376)
1455719490,55.317451,42.106899,1,,POINT (42.106899 55.317451)
1455719512,55.3183236,42.1089912,4,,POINT (42.1089912 55.3183236)
1455719521,55.3185705,42.1111001,3,,POINT (42.1111001 55.3185705)
1455719522,55.3185617,42.1122307,3,,POINT (42.1122307 55.3185617)
1455719504,55.318164,42.10696,1,,POINT (42.10696 55.318164)
1455719545,55.3195476,42.107326,4,,POINT (42.107326 55.3195476)
1455719532,55.3191315,42.120639,4,,POINT (42.120639 55.3191315)
1455719530,55.3191227,42.1238757,4,,POINT (42.1238757 55.3191227)
1455719509,55.3182414,42.132299,3,,POINT (42.132299 55.3182414)
1455719537,55.3191862,42.1325904,3,,POINT (42.1325904 55.3191862)
1455719528,55.3190292,42.1098398,4,,POINT (42.1098398 55.3190292)
5220221977,55.3186164,42.1132448,3,,POINT (42.1132448 55.3186164)
1455719547,55.3195752,42.1084858,3,,POINT (42.1084858 55.3195752)
1455719555,55.3198007,42.110826,3,,POINT (42.110826 55.3198007)
1455719529,55.3194178,42.1300828,3,,POINT (42.1300828 55.3194178)
1455719576,55.3204197,42.1299953,3,,POINT (42.1299953 55.3204197)
1455719569,55.3202634,42.128059,3,,POINT (42.128059 55.3202634)
1455719563,55.3201795,42.123707,4,,POINT (42.123707 55.3201795)
1455719533,55.3191193,42.1295881,1,,POINT (42.1295881 55.3191193)
1455719567,55.3201648,42.1207428,4,,POINT (42.1207428 55.3201648)
1455719560,55.3201976,42.1329465,3,,POINT (42.1329465 55.3201976)
1455719566,55.3202173,42.1073313,3,,POINT (42.1073313 55.3202173)
5132801677,55.3202419,42.1085975,3,,POINT (42.1085975 55.3202419)
1455719553,55.3197103,42.1132632,3,,POINT (42.1132632 55.3197103)
1455719587,55.3211615,42.1132723,3,,POINT (42.1132723 55.3211615)
1455719556,55.3198711,42.1114815,3,,POINT (42.1114815 55.3198711)
1455719559,55.3199584,42.110323,1,,POINT (42.110323 55.3199584)
1455719589,55.3212217,42.1114475,3,,POINT (42.1114475 55.3212217)
1455719586,55.3211382,42.1333018,3,,POINT (42.1333018 55.3211382)
5218609304,55.3201427,42.1333408,1,,POINT (42.1333408 55.3201427)
1455719562,55.320129,42.116249,1,,POINT (42.116249 55.320129)
1455719599,55.3213989,42.1237129,3,,POINT (42.1237129 55.3213989)
1455719593,55.3213076,42.1206505,3,,POINT (42.1206505 55.3213076)
1455719585,55.3211821,42.1300732,3,,POINT (42.1300732 55.3211821)
5218609527,55.321185,42.1302769,3,,POINT (42.1302769 55.321185)
5218609530,55.3211777,42.1299222,3,,POINT (42.1299222 55.3211777)
1455719604,55.3214399,42.1334042,3,,POINT (42.1334042 55.3214399)
5218609539,55.3213986,42.1330324,3,,POINT (42.1330324 55.3213986)
4900450405,55.3211462,42.1142229,3,,POINT (42.1142229 55.3211462)
12257565923,55.3212196,42.1096267,3,,POINT (42.1096267 55.3212196)
1455719591,55.3212957,42.1276584,3,,POINT (42.1276584 55.3212957)
1455719621,55.3226722,42.1274816,4,,POINT (42.1274816 55.3226722)
1455719596,55.3213392,42.1256957,3,,POINT (42.1256957 55.3213392)
1455719592,55.321251,42.1086277,3,,POINT (42.1086277 55.321251)
1455719595,55.3213116,42.107944,3,,POINT (42.107944 55.3213116)
1455719594,55.3213102,42.1207714,3,,POINT (42.1207714 55.3213102)
5222033051,55.3211137,42.1159656,3,,POINT (42.1159656 55.3211137)
5220221942,55.3227904,42.1235374,3,,POINT (42.1235374 55.3227904)
5220221944,55.3214137,42.1235491,3,,POINT (42.1235491 55.3214137)
1455719600,55.3214105,42.1070463,3,,POINT (42.1070463 55.3214105)
1455719618,55.3225049,42.1253187,3,,POINT (42.1253187 55.3225049)
1462064087,55.3215554,42.1346596,3,,POINT (42.1346596 55.3215554)
5220221931,55.3227348,42.1252243,3,,POINT (42.1252243 55.3227348)
1455719624,55.3227935,42.1295206,3,,POINT (42.1295206 55.3227935)
1455719632,55.3239644,42.1273478,3,,POINT (42.1273478 55.3239644)
1455719623,55.3227778,42.1238463,3,,POINT (42.1238463 55.3227778)
1455719625,55.3228053,42.1248932,3,,POINT (42.1248932 55.3228053)
5220221932,55.3226684,42.1236259,3,,POINT (42.1236259 55.3226684)
5218609529,55.3220398,42.1301014,3,,POINT (42.1301014 55.3220398)
1455719633,55.3240833,42.1293348,3,,POINT (42.1293348 55.3240833)
1455719627,55.3228987,42.1251569,3,,POINT (42.1251569 55.3228987)
1455719630,55.3237343,42.1248618,3,,POINT (42.1248618 55.3237343)
5097368107,55.3247515,42.1244675,3,,POINT (42.1244675 55.3247515)
1455719634,55.3240755,42.1271684,3,,POINT (42.1271684 55.3240755)
1455719639,55.325401,42.1290812,4,,POINT (42.1290812 55.325401)
1455719636,55.3250076,42.126993,3,,POINT (42.126993 55.3250076)
1455719640,55.3253465,42.1266601,3,,POINT (42.1266601 55.3253465)
1455719637,55.3250087,42.1243774,3,,POINT (42.1243774 55.3250087)
5097367674,55.3254423,42.1242116,3,,POINT (42.1242116 55.3254423)
1455719649,55.326691,42.12872,3,,POINT (42.12872 55.326691)
1455719644,55.325817,42.131858,1,,POINT (42.131858 55.325817)
1455719647,55.3264501,42.1263971,3,,POINT (42.1263971 55.3264501)
1455719646,55.3261722,42.1239011,4,,POINT (42.1239011 55.3261722)
4901256933,55.3261765,42.1243329,4,,POINT (42.1243329 55.3261765)
5220221923,55.3262468,42.1233067,1,,POINT (42.1233067 55.3262468)
5220221926,55.325822,42.1240462,3,,POINT (42.1240462 55.325822)
1455719650,55.3272816,42.13303,1,,POINT (42.13303 55.3272816)
4902128978,55.3288576,42.1228534,3,,POINT (42.1228534 55.3288576)
1455726450,55.2938765,42.1672874,3,,POINT (42.1672874 55.2938765)
5220280211,55.2936847,42.1673674,3,,POINT (42.1673674 55.2936847)
5244166406,55.294609,42.1670147,3,,POINT (42.1670147 55.294609)
1455726453,55.2956951,42.168937,3,,POINT (42.168937 55.2956951)
5244086780,55.29577,42.1691322,3,,POINT (42.1691322 55.29577)
5244166537,55.2956938,42.1673333,3,,POINT (42.1673333 55.2956938)
5244166533,55.2944226,42.1690601,3,,POINT (42.1690601 55.2944226)
1455726454,55.2956933,42.1667212,3,,POINT (42.1667212 55.2956933)
1455726461,55.2968233,42.166769,3,,POINT (42.166769 55.2968233)
5244166690,55.294874,42.1668219,3,,POINT (42.1668219 55.294874)
1455726456,55.2958135,42.1712965,4,,POINT (42.1712965 55.2958135)
1455726460,55.2967052,42.1713038,4,,POINT (42.1713038 55.2967052)
5244130980,55.2955652,42.177067,3,,POINT (42.177067 55.2955652)
5244130104,55.2958075,42.169283,3,,POINT (42.169283 55.2958075)
5244130957,55.2949562,42.1761237,3,,POINT (42.1761237 55.2949562)
1455726458,55.2966438,42.1773663,1,,POINT (42.1773663 55.2966438)
5244086774,55.2967741,42.1693069,3,,POINT (42.1693069 55.2967741)
1455726464,55.2975056,42.1713417,3,,POINT (42.1713417 55.2975056)
1455726465,55.2976108,42.1668898,3,,POINT (42.1668898 55.2976108)
1455726462,55.2973816,42.1771261,1,,POINT (42.1771261 55.2973816)
1455726463,55.2975133,42.1719881,3,,POINT (42.1719881 55.2975133)
1455726470,55.2982709,42.1720203,3,,POINT (42.1720203 55.2982709)
5244058909,55.2987074,42.1676807,4,,POINT (42.1676807 55.2987074)
1455726469,55.2982239,42.1770152,1,,POINT (42.1770152 55.2982239)
5244058902,55.298105,42.1686147,3,,POINT (42.1686147 55.298105)
1455726476,55.3008178,42.1704937,3,,POINT (42.1704937 55.3008178)
1455726490,55.3015727,42.1707013,4,,POINT (42.1707013 55.3015727)
5245223844,55.3007655,42.1711335,3,,POINT (42.1711335 55.3007655)
1455726481,55.3011894,42.1829436,3,,POINT (42.1829436 55.3011894)
1455726484,55.3012057,42.1821465,3,,POINT (42.1821465 55.3012057)
1455726482,55.3011546,42.1836215,3,,POINT (42.1836215 55.3011546)
5137901092,55.3007356,42.1827293,3,,POINT (42.1827293 55.3007356)
5245300014,55.3011824,42.184044,3,,POINT (42.184044 55.3011824)
1455726539,55.3039103,42.182209,4,,POINT (42.182209 55.3039103)
5203078079,55.3011528,42.1815965,3,,POINT (42.1815965 55.3011528)
5203078081,55.3013721,42.1817721,3,,POINT (42.1817721 55.3013721)
1455726487,55.3014589,42.178123,3,,POINT (42.178123 55.3014589)
1455726506,55.3021363,42.1777253,3,,POINT (42.1777253 55.3021363)
1455726504,55.3021205,42.1813726,3,,POINT (42.1813726 55.3021205)
5203078071,55.3005859,42.1778902,3,,POINT (42.1778902 55.3005859)
1455726488,55.3014447,42.1854218,4,,POINT (42.1854218 55.3014447)
1455726548,55.3042117,42.1838442,4,,POINT (42.1838442 55.3042117)
5137899301,55.3010968,42.1856268,3,,POINT (42.1856268 55.3010968)
1455726537,55.3036096,42.1705129,4,,POINT (42.1705129 55.3036096)
5245263732,55.3018801,42.1729907,3,,POINT (42.1729907 55.3018801)
12257763235,55.3000095,42.1647549,3,,POINT (42.1647549 55.3000095)
1455726492,55.3016781,42.1865456,3,,POINT (42.1865456 55.3016781)
1455726550,55.3044029,42.1851263,3,,POINT (42.1851263 55.3044029)
1455726500,55.3019619,42.1876741,4,,POINT (42.1876741 55.3019619)
1455726527,55.3030858,42.1921778,4,,POINT (42.1921778 55.3030858)
5203078087,55.3043215,42.1864782,3,,POINT (42.1864782 55.3043215)
1455726503,55.3020981,42.177569,3,,POINT (42.177569 55.3020981)
1455726518,55.3028903,42.1772413,3,,POINT (42.1772413 55.3028903)
5245263738,55.3013732,42.1738528,3,,POINT (42.1738528 55.3013732)
1455726516,55.3028125,42.1809751,3,,POINT (42.1809751 55.3028125)
1455726510,55.3022731,42.1891941,3,,POINT (42.1891941 55.3022731)
1455726545,55.3040935,42.187875,3,,POINT (42.187875 55.3040935)
1455726534,55.3035791,42.1805682,4,,POINT (42.1805682 55.3035791)
1455726520,55.3029248,42.1773521,3,,POINT (42.1773521 55.3029248)
1455726519,55.302867,42.165866,3,,POINT (42.165866 55.302867)
1455726566,55.3049753,42.1702784,4,,POINT (42.1702784 55.3049753)
12257763251,55.3012551,42.1667849,1,,POINT (42.1667849 55.3012551)
1455726538,55.3039078,42.1769204,3,,POINT (42.1769204 55.3039078)
1455726526,55.3030151,42.1724863,1,,POINT (42.1724863 55.3030151)
1455726532,55.3033842,42.1909711,4,,POINT (42.1909711 55.3033842)
12257708761,55.3028803,42.1929128,3,,POINT (42.1929128 55.3028803)
1455726601,55.3061762,42.1947279,3,,POINT (42.1947279 55.3061762)
1455726555,55.3044967,42.1800635,4,,POINT (42.1800635 55.3044967)
1455726578,55.3054447,42.1795489,4,,POINT (42.1795489 55.3054447)
